,review_id,user_id,business_id,stars,useful,funny,cool,text,date
4862903,joUvdPW6iiB2odQ2sS81Zg,QHVLPIrxFikklIF9gu1E3A,fOfP8ILlwlhLknPS59K04A,1.0,2,0,0,"If you had asked me yesterday or any day in the last three decades, I would have given this place 5 stars.  But, today I had one of the most horrible service experiences of my life. When we arrived, we were asked ""dine in or take out?"" and when I said ""dine in"" we were told to pick any table that had menus on it. We did, and took the booth on the far left, just past a Christmas tree that was set up for the holidays. After we ordered our food and took off our masks, I noticed a heavy, artificial scent that was overpowering. I looked around for an air ""freshener"" of some kind but found nothing. I walked across to the other side of the room (where there were also booths with menus) and the smell was much less severe there. We moved our glasses of water over to the new booth and sat down. Our waitress came back and asked if there was something wrong with our first table. I explained that there was a strong smell, like maybe some sort of air freshener being dispensed that it was intolerable so we moved. She looked visibly annoyed and shot back snottily that they have no such air fresheners or anything there (although she never went over to the old table to see if she could smell it), and looked under our new table with obvious displeasure on her face. I asked, ""is it OK, that we moved?"" and she said, ""it's just that I just cleaned under there"" in a very annoyed sort of way.  I said, ""I'm sorry"" with sincerity. She said, ""it's OK"" in a way that made it obvious that it was NOT ok with her.  Then she walked away with me still asking (to her back), ""are you sure? Because it doesn't SEEM OK with you.""
The food was deposited with MAJOR attitude.  She then walked across to the table we had been sitting at previously and YELLED across the restaurant to another waitress, ""_____, can you please come clean table #xx? It needs to be cleaned again"" in a very put-out sort of way. Recognizing the problem here was that we had created one moment of ""extra"" work, I offered to solve the problem. ""I'll clean it, I don't mind. I just couldn't sit there anymore but I'm happy to clean it"" I said. Our waitress then went on to say that it was not just the old table that had to be cleaned, but that she had just swept under our new table and she only gets a certain amount of time allocated for that and now she would have to make time to do it again. I offered again, ""well, get me the broom and I'll clean it for you. You see, I don't mind doing a little bit of work, it's fine with me."" She stormed off, yelling about us to anyone in the kitchen who would listen, and I could hear her saying things like, ""I don't care, I'll take it off my...(something unintelligible)"".  Next, she stormed over to our table, slammed down two to-go containers, and said, ""your lunch is on me today. You don't have to worry about your bill"" and seemed to expect us to pack up our food on the spot and go. I said and did nothing and she stormed away.
We finished our lunch at the table, being entertained a little by the other young employees horsing around in the kitchen (someone giving piggy-back rides), packed our leftovers in the provided to-go containers, left a $20 bill on the table for what I calculated to be an $18.28 check and left. As we were walking out, someone shouted ""happy holidays!"" after us (in a way that might have been sarcastic), but I cannot be sure which of the young female voices it was.
We had decided to go to the Dairy Cottage today to celebrate my kid's acceptance at his dream college. When we were driving there, I told a story of how I remember going there when I was pregnant and Christmas shopping, 18 years ago probably to the day! Even then I had been a long-time customer and watched this place evolve through the years. I have watched menu changes, renovations, holidays, technology, and many other things change while this place remained a family favorite. I have lots of positive memories, all overshadowed by today's experience.
We won't be back. My 30+ years of dining here ended today. Time to find a new family favorite.",2021-12-21 00:10:30
4112315,MgaRubWx0JUiy28sAqwNQQ,tjyFH5NxGY9mhHmfrwi9lA,TteiFecCc34RLV2OplXcjw,5.0,0,0,0,"Needed a new dryer the week of Christmas.  Famous Tate had the exact model we wanted and was able to deliver it right after the holiday.  In addition, when we walked into the store we found a salesperson to help us immediately unlike the big box stores where you have to hunt down help.  This was our second positive appliance buying experience with them.",2021-01-08 20:52:44
396450,vLf3VQzZFGztX2Uf_TgM3Q,hSqoUqqiO9GcXXCWCw971w,rIIxv89vth24E_mRn_p-kQ,5.0,0,0,0,"MY GO-TO SPOT! Everyone that works here is so friendly and Sandy (the owner), super accommodating, always fits me in with someone when I don't have much time to spare. Love it here.",2019-07-12 16:44:22
6899366,ZZCL2QqpuOAJLkl8agroJw,nLiXVYQ_a0g6JU2-wzZwdw,grVoVN3n0M7IV1jRUiHWHQ,5.0,1,0,1,"Burgers are incredible, fries, shakes, nothing to complain about at all. highly reccommend.",2021-02-25 11:54:54
4705856,qzss2eTL6Tiw5Zj86nH-Xw,HULowke3yrz2epC16yzIEA,DJ-tsckw8NLfkT8P9V7q1A,5.0,1,0,0,"When I heard about this spot, I knew I had to check it out! The inside is really cute and has a great layout. They have cold brew coffee in growlers to go which I thought was really neat. I bought a pound of coffee for a Mothers Day gift, a latte, and an Americano. The drinks were good, though I would have liked the latte to been a little stronger. The pastry I tried was great, and the people working there were very kind. A great place!",2021-05-11 14:04:26
6682325,danA1Dim0XUjkMTVG585NQ,23AZS-S23MBprkr2-srYlQ,RfH_xT16s0bZrZCyPEtnTg,1.0,0,0,0,I have dined in a few times and had ok experience but recently ordered skip the dishes. Best word to honestly describe it is gross. I've had better fast food Thai if I'm being honest.,2018-01-10 03:10:10
581763,anteMW_crbjMsoR9c4Z2WQ,5-CmC3q2JcYmfSAdOxn4kw,Te5RzXrZ20zekpFzyj1d4w,5.0,0,0,0,"Outstanding food, service, attention to detail all the best to the owners, with a great story. The restaurants name is after mother, who  lives in Small Mexican mining town, and cooks for a lot of the miners. Great story, food, clean, clean.. all the best...",2020-11-14 15:37:28
2807399,BSDfXF3uIp1bFqlLlohB7g,MGoO9SJL3F6s7RILaFwXTQ,RJVV92r4IFRRRPDlYQQ_9Q,5.0,1,0,1,"This business is at the top of our list for customer service and great business practices. Matt P. came to repair our non-working dishwasher and found the main control panel (expensive) needed to be replaced. He recommended that because of the age of the dishwasher that it would make more sense to get a new dishwasher instead of repairing the one we have. Matt took the time to explain everything and make recommendations based on our needs, even found some online to show us for comparison. Really great customer service! Really appreciate this company which operates with integrity and high quality standards, keeping the customer's needs and interests at the forefront.",2019-06-13 00:36:25
810827,yyq4Yxsjhm0RAQ1W6r_IUA,WSlriOFSM_EmCCaHdJjmyA,q_1xjztlLeeYo12GBsuZXw,5.0,0,0,0,"Located just off whyte this cosy French bakery offers outdoor and indoor seating with a wonderful array of baked goods and cafe drinks. We ordered a small carrot cake and chocolate cake and bother were perfection! The chocolate cake was decedent but not too sweet, with just a nice hint of espresso to bring out the rich chocolate flavors. The carrot cake was so soft and moist, with just the right amount of spice and the best cream cheese icing I've ever tasted! We also ordered some cookies and croissants to go, and the eclairs also looked very inviting! I will definitely be back for more",2017-09-03 19:11:21
4204228,E_08n-0QkBw8zbL6tUllqw,MRLSdcoNQoPbZyMCYQX31w,0X5TTmfBPPY98Ra2CcSw0Q,5.0,2,0,2,"I love barbecue (the food group, not the cooking device). I'm particularly partial to Eastern North Carolina's whole hog barbecue, but also endure regular hankerings for Central Texas brisket and sausage.

Now I only have to travel as far as South Philly fot barbecue that can hang with the best smokehouses in the South and Southwest. Mike's BBQ at 11th and Morris smokes the best local pigs and chickens and best brisket over real wood behind its tiny storefront. In only its second week, seemingly evet James Beard award winning chef has dropped in to reaffirm what I knew at first glance - this is killer barbecue in our own Philly backyard.

So far, it's open Wednesday-Sunday noon to 5, or until they sell out. Come early; leave full. Credit cards accepted; beers appreciated. Bring friends.",2018-01-10 20:40:37
980967,YQW-S7GIH0V5BRZ4rMwwoA,I1DLC1riXI3ODGJDZXVX-w,gCY8fTYSpbSLl-eeSbdj9g,4.0,0,0,0,Wings were served hot and delicious and service was great. Plenty of TVs to watch the game.,2017-08-14 23:57:43
417579,VOtcE5eh1C0a86j9n0cToQ,4-guuCBEYRMfuPwmT1QeSw,P5vYYNdfJN8sCTYWIWZgjw,1.0,1,0,0,One of the worse bars I've seen but has good music on the odd occasion.  Dirty bathrooms as well.   New owner seems courteous at the beginning but can be quite rude.,2018-04-14 17:00:27
1203423,IMO5q3_cDs_DxsyP8rzzdg,PZNg6GT1-jGA7zcDRtaVQQ,HuawlT4tXzCXL8ftyvCZ0Q,2.0,0,0,0,"Got there at 10am. The second they open. Took over 45 min to get to a bay and play. Had to ask 3 different people at the front desk over a 15 min span on where to go after we were texted our bay was ready. One girl said it would be ready in 5 min and walked off. Again, we got there when they opened so nobody was at the bay. Just a random 5 minute ""not my problem"" response. Asked a third guy and he said they were waiting on me to respond to the text. I showed him my phone with my response from 15 min earlier and he said our bay was ready. How long would we have been standing there if after 45 Min I didn't just start asking everybody what the deal was? I go to a bowling alley and even rent shoes and it's immediately ready. All the bays are curled so once your in one you can see to the left and right and up and down. Shockingly but not really, they were approximately at about 20% capacity. They eventually filled them all by the time we left so it wasn't Covid related. Then they canceled our tab at the bar, double charged are drinks and argued with me after clearly not knowing what was going on. 20 min to get a drink from the bar. First bartender made me a jalapeño marg. Second bartender said he couldn't make it. I said the other guy just did, then he figured it out. Either he didn't want to make it or didn't know they could make it. Either way, totally horrible customer service experience. Why can I go to a bowling alley and rent a lane immediately and rent shoes and I don't have to sign up for membership (today had nothing to do with that as I already have a top golf membership), at a bowling alley I don't need to give them my phone number, email bla bla bla? Not coming back, prices suck as well. The 2 stars was out of pity because it was good weather.",2021-04-02 18:49:50
1428017,c6I52gud277NgmwCmWATWA,wIsrF5hOJ_msKPnfjlE8Lw,_DDs4ZFruAaQAqrdiqY68Q,4.0,1,0,1,"I'm here for a friend's birthday dinner. First, I'll apologize for the tardiness of the group, because 45 minutes to wait for people to trickle in is unacceptable. Thank you for your patience 

As for the food & beverage... the fish tacos are DELISH and the blueberry daiquiri is not bad. I like the 6 tacos for $20 or 12 for $38 deals. I'll definitely utilize this deal in the future so I can try the other tacos on the menu. 

The atmosphere is fun and vibrant, and the servers are attentive. 

Overall a good experience!",2018-03-04 02:27:48
5167167,m4fBMBl89bvpv1q5QSVhbw,4Y24cWi6tv0DhXLc8Sd2FA,IWHdx0NhDKADkGOgXgOFKQ,5.0,0,1,0,The best roast pork around! Never had a bad sandwich here!,2012-06-21 19:22:08
3506823,ZFDmtEv6tjNuQRuUTpNacg,HF0UuReDMroSsdRoj1GpWA,mpTKUG5U7rq2yYP7u3719w,3.0,1,0,0,"I wanted to leave 5 stars because the food was amazing and perfectly seasoned. But it was a slow monday night and I think we got stuck with a busser as our server he was very unkempt and messy looking. Maybe they were short staffed but it was some of the worst service I have ever received. I'm a server and would never walk by a table three times without asking if they needed anything. The other server was a blonde girl wish we had her she seemed to actually know what she was doing. Out server was inattentive had to flag him down which I hate doing to get a refill on my drink, and to place our order. I felt ignored by him the whole time like we were burdening him with out business. I will eat here again because the food was so good best gyoza I have had in this city. Hopefully we will get a better server next time. All of our food was amazing but the service just was awful.",2015-04-28 21:21:57
869607,vd7xjAwEN63K22L3yHyQIw,3BJE0ob2oqdA-BvHs4Xo2A,3mFWy3lthYu8mBJsNavL7Q,4.0,0,0,0,"Food was tasty, service was friendly,well priced, only 4 stars since we were the only ones here an just opened, hard to give 5 with out seeing the hustle an bustle of a full rush....but great place to stop an grab a bite",2015-06-16 16:06:11
6186153,PvN6QFw9E6FoL_8cEFpQqw,eOPfSrYeVVx6UaypZUvLlg,_NozEKb4y0jkC08DWU8ywA,4.0,0,0,0,"Took a quick lunch for our group, the service was courteous and fast.  The food was pretty good and more that a sufficient amount.  The only negative was the decor and sitting too close with COVID still present.",2021-08-06 00:32:31
2779701,NT7hyVz8n5swfHYksAgH8w,J4qSLTNs0Gj5IbJXFqBeTQ,Myn542cPQ19wgoFWGKM-Lg,5.0,0,0,0,Food is always fresh. Staff are very friendly and helpful. Parking is plentiful. Great food for a special event or to stock up on easy meals for a week!,2021-03-14 18:17:44
